0033_G2A3E1S0C1_KMA_000733|어머니의 심장 소리가 은은하게 들려왔다.|어머니의 심장 소리가 은은하게 들려왔다.
0033_G2A3E1S0C1_KMA_001601|저렇게 즐겁게 웃고 있잖아?|저렇게 즐겁게 웃고 있잖아?
0033_G2A3E1S0C1_KMA_001723|이제 이 편지를 우체통에 넣을 거예요.|이제 이 편지를 우체통에 넣을 거예요.
0033_G2A3E1S0C1_KMA_000490|호젓한 행복에 잠기는 듯한 기쁨이 느껴졌다.|호젓한 행복에 잠기는 듯한 기쁨이 느껴졌다.
0033_G2A3E1S0C1_KMA_000559|장군은 속으로 만족하였다.|장군은 속으로 만족하였다.
0033_G2A3E1S0C1_KMA_000154|억지로 골낸 얼굴을 선생님은 다시 웃었다.|억지로 골낸 얼굴을 선생님은 다시 웃었다.
0033_G2A3E1S0C1_KMA_000478|걸상에서 일어서는 그의 얼굴에는 기쁨과 감격이 넘쳐흘렀다.|걸상에서 일어서는 그의 얼굴에는 기쁨과 감격이 넘쳐흘렀다.
0033_G2A3E1S0C1_KMA_001574|또 저기에다 책을 좌르륵 꽂아놓고선.|또 저기에다 책을 좌르륵 꽂아놓고선.
0033_G2A3E1S0C1_KMA_000567|이 이상 더 먹었다간 배 터져 죽을 수 있다.|이 이상 더 먹었다간 배 터져 죽을 수 있다.
0033_G2A3E1S0C1_KMA_000803|왕은 작은 사람의 어깨를 두드려주었습니다.|왕은 작은 사람의 어깨를 두드려주었습니다.
0033_G2A3E1S0C1_KMA_001810|부끄럽게 손도 안 잡아봤는데 무슨 날부터 잡아!|부끄럽게 손도 안 잡아봤는데 무슨 날부터 잡아!
0033_G2A3E1S0C1_KMA_001091|사랑의 대가로 모든 걸 요구해도 바쳤을 그다.|사랑의 대가로 모든 걸 요구해도 바쳤을 그다.
0033_G2A3E1S0C1_KMA_001061|우리가 얼마나 사랑하는지 얘기를 나눌 사람을 찾았다.|우리가 얼마나 사랑하는지 얘기를 나눌 사람을 찾았다.
0033_G2A3E1S0C1_KMA_001387|유명한 관광 명소가 아주 많아요.|유명한 관광 명소가 아주 많아요.
0033_G2A3E1S0C1_KMA_001065|염치없이 구는데도 전 역시 그 녀석이 좋았어요.|염치없이 구는데도 전 역시 그 녀석이 좋았어요.
0033_G2A3E1S0C1_KMA_000162|현역 세계 챔피언을 꺾었습니다.|현역 세계 챔피언을 꺾었습니다.
0033_G2A3E1S0C1_KMA_000074|이 약초를 먹고 병이 나을 거예요.|이 약초를 먹고 병이 나을 거예요.
0033_G2A3E1S0C1_KMA_000671|그녀는 더 큰 기쁨과 즐거움을 깨달았다.|그녀는 더 큰 기쁨과 즐거움을 깨달았다.
0033_G2A3E1S0C1_KMA_001388|정직한 사람은 앞만 본 채로 고삐만 잡아당깁니다.|정직한 사람은 앞만 본 채로 고삐만 잡아당깁니다.
0033_G2A3E1S0C1_KMA_001806|그는 장미를 가슴에 안고 눈물을 흘렸습니다.|그는 장미를 가슴에 안고 눈물을 흘렸습니다.
0033_G2A3E1S0C1_KMA_000254|그의 전술은 대서양의 늑대들이라고 불렸다.|그의 전술은 대서양의 늑대들이라고 불렸다.
0033_G2A3E1S0C1_KMA_000291|시에라는 서로 연결된 산이라는 에스파냐어입니다.|시에라는 서로 연결된 산이라는 에스파냐어입니다.
0033_G2A3E1S0C1_KMA_000026|마음만 아들인 그보다 그녀와 훨씬 통했다.|마음만 아들인 그보다 그녀와 훨씬 통했다.
0033_G2A3E1S0C1_KMA_001194|표범은 부드러운 눈길로 그를 바라보았다.|표범은 부드러운 눈길로 그를 바라보았다.
0033_G2A3E1S0C1_KMA_001244|전 대표는 최선을 다하려고 노력했다.|전 대표는 최선을 다하려고 노력했다.
0033_G2A3E1S0C1_KMA_001928|그녀와 편지로 대략 정했는데 신년 연회 날로 하기로 했습니다.|그녀와 편지로 대략 정했는데 신년 연회 날로 하기로 했습니다.
0033_G2A3E1S0C1_KMA_001361|여러 번 천문도를 다시 새겨 넣었습니다.|여러 번 천문도를 다시 새겨 넣었습니다.
0033_G2A3E1S0C1_KMA_001189|나는 노사에게 누가 될까 두렵다고 겸사했다.|나는 노사에게 누가 될까 두렵다고 겸사했다.
0033_G2A3E1S0C1_KMA_000391|배운 건 좋은 의미의 풍속 세태의 문학적 가치다.|배운 건 좋은 의미의 풍속 세태의 문학적 가치다.
0033_G2A3E1S0C1_KMA_000424|완도와 제주도를 잇는 여객선은 정상 운항 중이다.|완도와 제주도를 잇는 여객선은 정상 운항 중이다.
0033_G2A3E1S0C1_KMA_000205|이십삼 년도에는 수입이 오십삼만 원 이상에 달하였다.|이십삼 년도에는 수입이 오십삼만 원 이상에 달하였다.
0033_G2A3E1S0C1_KMA_001401|일 회전에서 현역 세계 챔피언을 꺾었습니다.|일 회전에서 현역 세계 챔피언을 꺾었습니다.
0033_G2A3E1S0C1_KMA_000738|눈물을 들이마시면서 눈을 감고 움직이지 못했다.|눈물을 들이마시면서 눈을 감고 움직이지 못했다.
0033_G2A3E1S0C1_KMA_001497|벗들을 찾아다니며 방랑하고 하였다.|벗들을 찾아다니며 방랑하고 하였다.
0033_G2A3E1S0C1_KMA_000006|돈독한 우정의 표시라며 반지를 선물했다.|돈독한 우정의 표시라며 반지를 선물했다.
0033_G2A3E1S0C1_KMA_001535|짙푸른 하늘을 배경으로 한 사람의 자태다.|짙푸른 하늘을 배경으로 한 사람의 자태다.
0033_G2A3E1S0C1_KMA_001920|기쁜 표정을 지으며 외할머니가 말했습니다.|기쁜 표정을 지으며 외할머니가 말했습니다.
0033_G2A3E1S0C1_KMA_000147|그들은 마음이 정직하여 남의 물건을 탐내는 법이 없었습니다.|그들은 마음이 정직하여 남의 물건을 탐내는 법이 없었습니다.
0033_G2A3E1S0C1_KMA_000486|영구히 벗지 못할 악명을 쓰고도 만족하였다.|영구히 벗지 못할 악명을 쓰고도 만족하였다.
0033_G2A3E1S0C1_KMA_000643|사람의 전체를 볼 때 극히 미미하다.|사람의 전체를 볼 때 극히 미미하다.
0033_G2A3E1S0C1_KMA_001638|정이 쏟아지고 계집을 데리고 사는 멋이 있다.|정이 쏟아지고 계집을 데리고 사는 멋이 있다.
0033_G2A3E1S0C1_KMA_000143|약은 아주 맑은 물 같았습니다.|약은 아주 맑은 물 같았습니다.
0033_G2A3E1S0C1_KMA_000504|나는 친구를 믿음으로 사귀었다.|나는 친구를 믿음으로 사귀었다.
0033_G2A3E1S0C1_KMA_001122|그가 나와 결혼하고 싶어하는 마음은 진실이다.|그가 나와 결혼하고 싶어하는 마음은 진실이다.
0033_G2A3E1S0C1_KMA_000186|해체없이 활동을 해왔다.|해체없이 활동을 해왔다.
0033_G2A3E1S0C1_KMA_001269|그는 좋은 성품을 가졌고 성실하다.|그는 좋은 성품을 가졌고 성실하다.
0033_G2A3E1S0C1_KMA_001209|아름다운 불란서 소녀여!|아름다운 불란서 소녀여!
0033_G2A3E1S0C1_KMA_001926|언젠가 찾아주실 줄 알았습니다.|언젠가 찾아주실 줄 알았습니다.
0033_G2A3E1S0C1_KMA_000724|어린아이에게 당해주기도 한단다.|어린아이에게 당해주기도 한단다.
0033_G2A3E1S0C1_KMA_001116|달라지는 모습처럼 이름도 사랑스럽지요.|달라지는 모습처럼 이름도 사랑스럽지요.
0033_G2A3E1S0C1_KMA_000794|그녀가 나를 사랑하고 있구나.|그녀가 나를 사랑하고 있구나.
0033_G2A3E1S0C1_KMA_001092|그 남편이 독신 때부터 소중히 여기던 그릇이 있었다.|그 남편이 독신 때부터 소중히 여기던 그릇이 있었다.
0033_G2A3E1S0C1_KMA_000377|그의 삽화를 대할 땐 미소 짓기도 한다.|그의 삽화를 대할 땐 미소 짓기도 한다.
0033_G2A3E1S0C1_KMA_000374|캡사이신은 고추씨에 가장 많이 들어 있어.|캡사이신은 고추씨에 가장 많이 들어 있어.
0033_G2A3E1S0C1_KMA_001316|내가 보아도 분한 것을 잘 참았어.|내가 보아도 분한 것을 잘 참았어.
0033_G2A3E1S0C1_KMA_001291|저것이 남대문입니다.|저것이 남대문입니다.
0033_G2A3E1S0C1_KMA_000907|반갑게 인사하는 소년은 물론 그였습니다.|반갑게 인사하는 소년은 물론 그였습니다.
0033_G2A3E1S0C1_KMA_000480|멋있는 모자를 살짝 들어 얹어.|멋있는 모자를 살짝 들어 얹어.
0033_G2A3E1S0C1_KMA_001705|터져 나오는 웃음을 억지로 참고 돌아섰다.|터져 나오는 웃음을 억지로 참고 돌아섰다.
0033_G2A3E1S0C1_KMA_000572|그녀는 방긋이 웃으며 작별인사를 하였다.|그녀는 방긋이 웃으며 작별인사를 하였다.
0033_G2A3E1S0C1_KMA_000890|나무꾼은 자신의 집으로 돌아와 문을 두드렸다.|나무꾼은 자신의 집으로 돌아와 문을 두드렸다.
0033_G2A3E1S0C1_KMA_001152|그의 수석은 이미 말한 바와같이 차산중 제일이다.|그의 수석은 이미 말한 바와같이 차산중 제일이다.
0033_G2A3E1S0C1_KMA_001493|오랫동안 벼르던 작품을 공포할 자유가 생겼습니다.|오랫동안 벼르던 작품을 공포할 자유가 생겼습니다.
0033_G2A3E1S0C1_KMA_001554|그 여자를 사랑하는 데는 몸이 가벼워진 듯했다.|그 여자를 사랑하는 데는 몸이 가벼워진 듯했다.
0033_G2A3E1S0C1_KMA_000048|아내에게는 감사의 인사를 전했다.|아내에게는 감사의 인사를 전했다.
0033_G2A3E1S0C1_KMA_000771|그러고는 얼마쯤 동정하는 마음도가졌다.|그러고는 얼마쯤 동정하는 마음도가졌다.
0033_G2A3E1S0C1_KMA_000218|국민들은 열렬히 환호했다.|국민들은 열렬히 환호했다.
0033_G2A3E1S0C1_KMA_001234|흙에 억제할 수 없는 감격을 느끼고있었다.|흙에 억제할 수 없는 감격을 느끼고있었다.
0033_G2A3E1S0C1_KMA_000059|이 은혜 잊지 않겠습니다.|이 은혜 잊지 않겠습니다.
0033_G2A3E1S0C1_KMA_000105|그렇게 되면 너희는 요정 왕의 마법에 풀릴 수 있단다.|그렇게 되면 너희는 요정 왕의 마법에 풀릴 수 있단다.
0033_G2A3E1S0C1_KMA_000387|다소곳하니 춤을 다 못 출 것이다.|다소곳하니 춤을 다 못 출 것이다.
0033_G2A3E1S0C1_KMA_000474|두포를 쉽사리 잡은 것이 신이 납니다.|두포를 쉽사리 잡은 것이 신이 납니다.
0033_G2A3E1S0C1_KMA_000333|호랑이가 어슬렁어슬렁 걸으며 말했습니다.|호랑이가 어슬렁어슬렁 걸으며 말했습니다.
0033_G2A3E1S0C1_KMA_000376|대머리 유전자가 없어서 다행이야!|대머리 유전자가 없어서 다행이야!
0033_G2A3E1S0C1_KMA_001895|방에 들어온 젊은이는 히죽히죽 웃기만 했습니다.|방에 들어온 젊은이는 히죽히죽 웃기만 했습니다.
0033_G2A3E1S0C1_KMA_001241|빨리 파리로 가기위해 기차를 타지 못할 뻔했지만 마침내 탔습니다.|빨리 파리로 가기위해 기차를 타지 못할 뻔했지만 마침내 탔습니다.
0033_G2A3E1S0C1_KMA_001918|그녀의 아이들은 그가 살아있다는 것을 알고 있었다.|그녀의 아이들은 그가 살아있다는 것을 알고 있었다.
0033_G2A3E1S0C1_KMA_001865|그 말에 양철 나무꾼은 나무를 쾅쾅 찍으며 기뻐했어요.|그 말에 양철 나무꾼은 나무를 쾅쾅 찍으며 기뻐했어요.
0033_G2A3E1S0C1_KMA_001762|우울을 떨쳐버린 그는 가볍게 저택을 나섰다.|우울을 떨쳐버린 그는 가볍게 저택을 나섰다.
0033_G2A3E1S0C1_KMA_001751|시골 간다는 말에 좋아 날뛰었었다.|시골 간다는 말에 좋아 날뛰었었다.
0033_G2A3E1S0C1_KMA_001251|어머닌 이 사람을 신통하게 여겨 내세웠어요.|어머닌 이 사람을 신통하게 여겨 내세웠어요.
0033_G2A3E1S0C1_KMA_001196|하느님이 아이를 엄마 품에 놓고 간다는 이야기입니다.|하느님이 아이를 엄마 품에 놓고 간다는 이야기입니다.
0033_G2A3E1S0C1_KMA_001747|그녀와 노는 것을 가장 좋아해요.|그녀와 노는 것을 가장 좋아해요.
0033_G2A3E1S0C1_KMA_001066|내가 진짜 사랑이지.|내가 진짜 사랑이지.
0033_G2A3E1S0C1_KMA_001550|대원들은 극한의 고통같던 생활에서 벗어났다.|대원들은 극한의 고통같던 생활에서 벗어났다.
0033_G2A3E1S0C1_KMA_001613|신은 구두를 보며 더욱 크게 웃었다.|신은 구두를 보며 더욱 크게 웃었다.
0033_G2A3E1S0C1_KMA_001569|모두 여러분의 예술입니다.|모두 여러분의 예술입니다.
0033_G2A3E1S0C1_KMA_001284|포위망을 조여 들어가며 도둑을 체포했습니다.|포위망을 조여 들어가며 도둑을 체포했습니다.
0033_G2A3E1S0C1_KMA_001567|케이크를 가져갈게요.|케이크를 가져갈게요.
0033_G2A3E1S0C1_KMA_001242|주전 골키퍼가 좋은 활약을 했다.|주전 골키퍼가 좋은 활약을 했다.
0033_G2A3E1S0C1_KMA_000939|드디어 훈련원 모퉁이에 닿았다.|드디어 훈련원 모퉁이에 닿았다.
0033_G2A3E1S0C1_KMA_000153|완전히 가시지 않은 두려움이 한순간에 잠재워졌다.|완전히 가시지 않은 두려움이 한순간에 잠재워졌다.
0033_G2A3E1S0C1_KMA_000102|이모부는 이모 덕분에 마음이 안정됐다.|이모부는 이모 덕분에 마음이 안정됐다.
0033_G2A3E1S0C1_KMA_001841|이내 빙긋 웃었다.|이내 빙긋 웃었다.
0033_G2A3E1S0C1_KMA_001408|유명한 작가임은 다시 말할 필요가 없다.|유명한 작가임은 다시 말할 필요가 없다.
0033_G2A3E1S0C1_KMA_001544|함께 자유로운 곳으로 떠나요.|함께 자유로운 곳으로 떠나요.
0033_G2A3E1S0C1_KMA_001820|와, 정말 아름다워요.|와, 정말 아름다워요.
0033_G2A3E1S0C1_KMA_000941|그는 어머니 품에 가서 폭 안겼습니다.|그는 어머니 품에 가서 폭 안겼습니다.
0033_G2A3E1S0C1_KMA_000627|그 사람만큼 직무에 충실한 자는 없을 테니까.|그 사람만큼 직무에 충실한 자는 없을 테니까.
0033_G2A3E1S0C1_KMA_000208|이 지역에서는 네 개의 언어를 사용합니다.|이 지역에서는 네 개의 언어를 사용합니다.
0033_G2A3E1S0C1_KMA_001968|두 할아버지는 나뒹굴며 싸우는 것을 멈췄습니다.|두 할아버지는 나뒹굴며 싸우는 것을 멈췄습니다.
0033_G2A3E1S0C1_KMA_000192|바다거북이 지나간 흔적이 꼭 바큇자국 같지?|바다거북이 지나간 흔적이 꼭 바큇자국 같지?
0033_G2A3E1S0C1_KMA_000778|감동의 눈물은 사람이 무엇으로 사는지 알려주었다.|감동의 눈물은 사람이 무엇으로 사는지 알려주었다.
0033_G2A3E1S0C1_KMA_000508|아버지가 보시면, 오죽 좋아하시겠니.|아버지가 보시면, 오죽 좋아하시겠니.
0033_G2A3E1S0C1_KMA_000441|아버지도 좋아하실 겁니다.|아버지도 좋아하실 겁니다.
0033_G2A3E1S0C1_KMA_000825|걱정하며 그를 보았는데 같은 학교의 학생이었다.|걱정하며 그를 보았는데 같은 학교의 학생이었다.
0033_G2A3E1S0C1_KMA_000530|꽃들을 기쁘게 해주는 것이 제 일입니다.|꽃들을 기쁘게 해주는 것이 제 일입니다.
0033_G2A3E1S0C1_KMA_001847|밤나무 아래 걷는 것이 즐거움이었다.|밤나무 아래 걷는 것이 즐거움이었다.
0033_G2A3E1S0C1_KMA_000101|북쪽으로 달아나는 기차가 있어 다행이었다.|북쪽으로 달아나는 기차가 있어 다행이었다.
0033_G2A3E1S0C1_KMA_001786|칠십이 지나서 부귀를 누리다가 세상을 떠났다.|칠십이 지나서 부귀를 누리다가 세상을 떠났다.
0033_G2A3E1S0C1_KMA_000578|뒤에서 득의의 미소를 띄웠다.|뒤에서 득의의 미소를 띄웠다.
0033_G2A3E1S0C1_KMA_001829|모두 행복하게 지내고 있었습니다.|모두 행복하게 지내고 있었습니다.
0033_G2A3E1S0C1_KMA_000654|이제 잔칫날도 지났으니 살이 쪘겠지.|이제 잔칫날도 지났으니 살이 쪘겠지.
0033_G2A3E1S0C1_KMA_000997|귀중한 보석이라도 들고 가는 것 같아보였습니다.|귀중한 보석이라도 들고 가는 것 같아보였습니다.
0033_G2A3E1S0C1_KMA_000125|안전한 곳에서 친구들이 쉴 수 있었다.|안전한 곳에서 친구들이 쉴 수 있었다.
0033_G2A3E1S0C1_KMA_001252|동생이 큰돈을 벌어 부유하게 되었다.|동생이 큰돈을 벌어 부유하게 되었다.
0033_G2A3E1S0C1_KMA_000235|그는 무서워서 벌벌 떨면서도 옆방에서 벌어지는 신기한 일을 지켜보았습니다.|그는 무서워서 벌벌 떨면서도 옆방에서 벌어지는 신기한 일을 지켜보았습니다.
0033_G2A3E1S0C1_KMA_001230|사람들은 신의 가호를 받으며 살고 있었습니다.|사람들은 신의 가호를 받으며 살고 있었습니다.
0033_G2A3E1S0C1_KMA_001711|그녀는 어찌나 기쁘고 기특한지 뛰며 춤출 것 같았습니다.|그녀는 어찌나 기쁘고 기특한지 뛰며 춤출 것 같았습니다.
0033_G2A3E1S0C1_KMA_000723|고향이 가까워 오자 가슴이 두근거렸습니다.|고향이 가까워 오자 가슴이 두근거렸습니다.
0033_G2A3E1S0C1_KMA_000262|내 행동에 얕보던 사람들이 충격을 받았다.|내 행동에 얕보던 사람들이 충격을 받았다.
0033_G2A3E1S0C1_KMA_000791|너와 헤어지지 않아서 너무 다행이야.|너와 헤어지지 않아서 너무 다행이야.
0033_G2A3E1S0C1_KMA_000501|인터넷 예약접수로 참가할 수 있어요.|인터넷 예약접수로 참가할 수 있어요.
0033_G2A3E1S0C1_KMA_001844|왕자님과 결혼했습니다.|왕자님과 결혼했습니다.
0033_G2A3E1S0C1_KMA_000267|이런 쓰레기로 자유의 여신상을 만든다고요?|이런 쓰레기로 자유의 여신상을 만든다고요?
0033_G2A3E1S0C1_KMA_001142|어릴 적처럼 안아줘요.|어릴 적처럼 안아줘요.
0033_G2A3E1S0C1_KMA_001684|의사는 환자에게 말하고 즐겁게 웃었습니다.|의사는 환자에게 말하고 즐겁게 웃었습니다.
0033_G2A3E1S0C1_KMA_001975|거의 어둡도록 조사를 다 마쳤다.|거의 어둡도록 조사를 다 마쳤다.
0033_G2A3E1S0C1_KMA_000708|잃어버렸던 친부모님을 만날 수 있게 되었다.|잃어버렸던 친부모님을 만날 수 있게 되었다.
0033_G2A3E1S0C1_KMA_000584|눈을 두리번거리던 별안간 좋은 것이 눈에 띄었다.|눈을 두리번거리던 별안간 좋은 것이 눈에 띄었다.
0033_G2A3E1S0C1_KMA_001314|왜적들은 절개와 충성심에 감동하여 정중히 묻어주었다.|왜적들은 절개와 충성심에 감동하여 정중히 묻어주었다.
0033_G2A3E1S0C1_KMA_001755|실제로 해보면 어떤 것이 되려는지 나 자신으로도 흥미가 크다.|실제로 해보면 어떤 것이 되려는지 나 자신으로도 흥미가 크다.
0033_G2A3E1S0C1_KMA_001443|아버지는 마당에 있는 나무들의 잔가지를 치느라 종일 바쁘시다.|아버지는 마당에 있는 나무들의 잔가지를 치느라 종일 바쁘시다.
0033_G2A3E1S0C1_KMA_000265|누님이 기뻐하시니 저도 만족합니다.|누님이 기뻐하시니 저도 만족합니다.
0033_G2A3E1S0C1_KMA_001085|내일 아침 이르게 들를게요.|내일 아침 이르게 들를게요.
0033_G2A3E1S0C1_KMA_001381|숙모는 착한 아이라며 칭찬했습니다.|숙모는 착한 아이라며 칭찬했습니다.
0033_G2A3E1S0C1_KMA_001095|그의 따뜻한 마음을 알고 사랑에 빠져요.|그의 따뜻한 마음을 알고 사랑에 빠져요.
0033_G2A3E1S0C1_KMA_001438|단어를 외워 외국어를 능숙하게 하였다.|단어를 외워 외국어를 능숙하게 하였다.
0033_G2A3E1S0C1_KMA_000595|이렇게 치장하고 방을 나서서 큰 홀로 갔다.|이렇게 치장하고 방을 나서서 큰 홀로 갔다.
0033_G2A3E1S0C1_KMA_001857|피곤한 판에 고단하게 잠이 들었습니다.|피곤한 판에 고단하게 잠이 들었습니다.
0033_G2A3E1S0C1_KMA_001126|벨은 대답대신 웃어보였다.|벨은 대답대신 웃어보였다.
0033_G2A3E1S0C1_KMA_000356|앵콜을 거듭한 인기는 그야말로 하늘을 찌를듯싶었다.|앵콜을 거듭한 인기는 그야말로 하늘을 찌를듯싶었다.
0033_G2A3E1S0C1_KMA_001422|제가 잘했습니까?|제가 잘했습니까?
0033_G2A3E1S0C1_KMA_001900|엄마가 참외의 씨를 빼서 주셨다.|엄마가 참외의 씨를 빼서 주셨다.
0033_G2A3E1S0C1_KMA_001031|그의 향기를 맡으면 울렁거려 술에 취한 것 같아져요.|그의 향기를 맡으면 울렁거려 술에 취한 것 같아져요.
0033_G2A3E1S0C1_KMA_000077|커다란 버터 빵 두 개를 가지고 왔습니다.|커다란 버터 빵 두 개를 가지고 왔습니다.
0033_G2A3E1S0C1_KMA_000684|씨 샤프 단음계의 광포스런 소나타는 다시 시작되었습니다.|씨 샤프 단음계의 광포스런 소나타는 다시 시작되었습니다.
0033_G2A3E1S0C1_KMA_000427|유효 슈팅을 성공하여 박수갈채가 터져나왔다.|유효 슈팅을 성공하여 박수갈채가 터져나왔다.
0033_G2A3E1S0C1_KMA_000204|그는 재주를 하늘에서 타고났다.|그는 재주를 하늘에서 타고났다.
0033_G2A3E1S0C1_KMA_000931|아가! 문 열어라.|아가! 문 열어라.
0033_G2A3E1S0C1_KMA_000562|몸에 잘 흡수되도록 도와주는 물질이 듬뿍 들어 있어.|몸에 잘 흡수되도록 도와주는 물질이 듬뿍 들어 있어.
0033_G2A3E1S0C1_KMA_000417|웬 돈이 있어 이렇게 호사를 하고 치레를 했어.|웬 돈이 있어 이렇게 호사를 하고 치레를 했어.
0033_G2A3E1S0C1_KMA_000655|이런 대우를 받고 싶은 생각이 있어.|이런 대우를 받고 싶은 생각이 있어.
0033_G2A3E1S0C1_KMA_001954|드디어 도둑이 잡혔대!|드디어 도둑이 잡혔대!
0033_G2A3E1S0C1_KMA_000116|우리 기업은 은행의 도움으로 위기를 모면했다.|우리 기업은 은행의 도움으로 위기를 모면했다.
0033_G2A3E1S0C1_KMA_001478|단체에서 구조한 길고양이는 사만 마리가 넘는다.|단체에서 구조한 길고양이는 사만 마리가 넘는다.
0033_G2A3E1S0C1_KMA_001028|농담을 하면 아내는 마지못해 웃어버리고 만다.|농담을 하면 아내는 마지못해 웃어버리고 만다.
0033_G2A3E1S0C1_KMA_000045|광고지를 보고 우리 가게로만 오게 되었어요.|광고지를 보고 우리 가게로만 오게 되었어요.
0033_G2A3E1S0C1_KMA_000344|두 시간을 걸어가자 엄청난 것이 버티고 서 있었습니다.|두 시간을 걸어가자 엄청난 것이 버티고 서 있었습니다.
0033_G2A3E1S0C1_KMA_000250|재단을 처음 설립한 건 이천십 년이었습니다.|재단을 처음 설립한 건 이천십 년이었습니다.
0033_G2A3E1S0C1_KMA_000185|특별공급 전체 평균 경쟁률의 두배다.|특별공급 전체 평균 경쟁률의 두배다.
0033_G2A3E1S0C1_KMA_000301|여왕과 왕이 연이어 머물렀던 방이었다.|여왕과 왕이 연이어 머물렀던 방이었다.
0033_G2A3E1S0C1_KMA_001768|나는 행복해서 이대로 돌아가는 것이 무척 아쉬웠다.|나는 행복해서 이대로 돌아가는 것이 무척 아쉬웠다.
0033_G2A3E1S0C1_KMA_000712|묘에는 풀과 희고 노란 야생화가 피었습니다.|묘에는 풀과 희고 노란 야생화가 피었습니다.
0033_G2A3E1S0C1_KMA_000951|형무소에 동지들이 있다는 것은 마음을 든든히 했다.|형무소에 동지들이 있다는 것은 마음을 든든히 했다.
0033_G2A3E1S0C1_KMA_000800|너는 살아 있다 그녀 또한 엄연히 실재한다 라고 되뇌였어요.|너는 살아 있다 그녀 또한 엄연히 실재한다 라고 되뇌였어요.
0033_G2A3E1S0C1_KMA_001560|연못으로 뛰어 들어가자!|연못으로 뛰어 들어가자!
0033_G2A3E1S0C1_KMA_000151|공민왕은 임금으로 추대되었다.|공민왕은 임금으로 추대되었다.
0033_G2A3E1S0C1_KMA_000514|수많은 사람들이 내 작품을 보려고 찾아온다.|수많은 사람들이 내 작품을 보려고 찾아온다.
0033_G2A3E1S0C1_KMA_000573|걔들은 맞선 상대들 얘긴 전혀 모른다네.|걔들은 맞선 상대들 얘긴 전혀 모른다네.
0033_G2A3E1S0C1_KMA_001931|봄경치에서 속삭임을 들을 땐 항상 기분이 좋다.|봄경치에서 속삭임을 들을 땐 항상 기분이 좋다.
0033_G2A3E1S0C1_KMA_001531|군대가 보이자 환호하며 소리를 쳤습니다.|군대가 보이자 환호하며 소리를 쳤습니다.
0033_G2A3E1S0C1_KMA_001056|꾸짖으려다가 사랑스러움에 입을 꾹 다물었습니다.|꾸짖으려다가 사랑스러움에 입을 꾹 다물었습니다.
0033_G2A3E1S0C1_KMA_001958|이제야 마음을 놓고, 뒤를 따라섰습니다.|이제야 마음을 놓고, 뒤를 따라섰습니다.
0033_G2A3E1S0C1_KMA_000422|모든 야외활동에 가능하고 디자인도 뛰어나다.|모든 야외활동에 가능하고 디자인도 뛰어나다.
0033_G2A3E1S0C1_KMA_001700|그래도 우스운 걸 어떡해.|그래도 우스운 걸 어떡해.
0033_G2A3E1S0C1_KMA_001846|우리도 밥 실컷 먹는다.|우리도 밥 실컷 먹는다.
0033_G2A3E1S0C1_KMA_000622|일하여 한푼이라도 생기면 좋지 않겠느냐.|일하여 한푼이라도 생기면 좋지 않겠느냐.
0033_G2A3E1S0C1_KMA_001518|해하는 것과 짐승들이 적어서 살기가 자유롭습니다.|해하는 것과 짐승들이 적어서 살기가 자유롭습니다.
0033_G2A3E1S0C1_KMA_000933|그 남자를 발견하고 반가워 튀어 나갔습니다.|그 남자를 발견하고 반가워 튀어 나갔습니다.
0033_G2A3E1S0C1_KMA_000340|저렇게 굉장한 램프는 그녀의 것인가요?|저렇게 굉장한 램프는 그녀의 것인가요?
0033_G2A3E1S0C1_KMA_001055|검은 녀석이 미키, 귀여운 아가씨는 미니야.|검은 녀석이 미키, 귀여운 아가씨는 미니야.
0033_G2A3E1S0C1_KMA_001473|백을 열고 묵직한 회중시계를 꺼냈다.|백을 열고 묵직한 회중시계를 꺼냈다.
0033_G2A3E1S0C1_KMA_001409|적선이 나오자 수군들은 기다렸다는 듯 공격을 시작했다.|적선이 나오자 수군들은 기다렸다는 듯 공격을 시작했다.
0033_G2A3E1S0C1_KMA_000924|아내가 오길래 난 위에 올라앉았다.|아내가 오길래 난 위에 올라앉았다.
0033_G2A3E1S0C1_KMA_001706|선물을 자랑했어요.|선물을 자랑했어요.
0033_G2A3E1S0C1_KMA_000488|무상 급식을 실시하겠다고 했다.|무상 급식을 실시하겠다고 했다.
0033_G2A3E1S0C1_KMA_000566|빈민 구제에 대한 법도 있다.|빈민 구제에 대한 법도 있다.
0033_G2A3E1S0C1_KMA_001824|이불이 푹신하여 잠이  왔습니다.|이불이 푹신하여 잠이  왔습니다.
0033_G2A3E1S0C1_KMA_000769|소녀는 관청으로 업혀 가서 소생되었습니다.|소녀는 관청으로 업혀 가서 소생되었습니다.
0033_G2A3E1S0C1_KMA_000013|연회 정보가 필요합니다.|연회 정보가 필요합니다.
0033_G2A3E1S0C1_KMA_000355|사마귀는 먼저 상대방의 목을 공격합니다.|사마귀는 먼저 상대방의 목을 공격합니다.
0033_G2A3E1S0C1_KMA_001176|경찰 관리들은 모두 경의를 표하였다.|경찰 관리들은 모두 경의를 표하였다.
0033_G2A3E1S0C1_KMA_000929|심한 갈증을 느낀 공주는 오아시스를 발견했다.|심한 갈증을 느낀 공주는 오아시스를 발견했다.
